mode,ox/red,error,control changes,counter inc.,Ns,time/s,control/V,Voltage(V),Current(A),<I>/mA,dQ/mA.h,I Range,Pwe/W,Rwe/Ohm,Power density(W/cm2)
2,0,0,1,0,1,252482.769504584,0.53986251,0.54045516,28.761751953125,-28761.751953125,-20.1050088568745,26,-15.544437,0.018790759,0.6217774901482594
2,0,0,1,0,1,252482.771504585,0.53976244,0.54034072,28.767604296875,-28767.604296875,-20.1209908579596,26,-15.544308,0.018782958,0.6217723207379412
2,0,0,1,0,1,252482.773504586,0.53966236,0.54026443,28.7504037109375,-28750.4037109375,-20.1369633031636,26,-15.532821,0.018791541,0.6213128189263812
2,0,0,1,0,1,252482.775504587,0.53956234,0.54018813,28.781037890625,-28781.037890625,-20.1529527677903,26,-15.547175,0.01876889,0.6218870015038346
2,0,0,1,0,1,252482.777504588,0.53946227,0.54003555,28.8020552734375,-28802.0552734375,-20.1689539087408,26,-15.554133,0.018749896,0.6221653504288489
2,0,0,1,0,1,252482.779504587,0.53936219,0.53986388,28.7715728515625,-28771.5728515625,-20.1849381145785,26,-15.532733,0.018763795,0.6213093181338878
2,0,0,1,0,1,252482.781504587,0.53926218,0.53984481,28.7966103515625,-28796.6103515625,-20.2009362303554,26,-15.545701,0.018746817,0.6218280257553316
2,0,0,1,0,1,252482.783504587,0.5391621,0.53963506,28.8077535156249,-28807.7535156249,-20.2169405374301,26,-15.545674,0.018732285,0.6218269518747782
2,0,0,1,0,1,252482.785504586,0.53906202,0.53950155,28.8391013671875,-28839.1013671875,-20.2329622595438,26,-15.55874,0.018707294,0.622349595528191
2,0,0,1,0,1,252482.787504587,0.53896201,0.53955877,28.8926365234375,-28892.6365234375,-20.249013722977,26,-15.589275,0.018674612,0.6235710169857206
2,0,0,1,0,1,252482.789504588,0.53886193,0.53932989,28.8821533203126,-28882.1533203126,-20.2650593624084,26,-15.577008,0.018673465,0.6230803429282932
2,0,0,1,0,1,252482.791504589,0.53876185,0.53927267,28.896655859375,-28896.655859375,-20.281113059457,26,-15.583177,0.018662114,0.6233270703742521
2,0,0,1,0,1,252482.79350459,0.53866184,0.53929174,28.93217578125,-28932.17578125,-20.2971864900125,26,-15.602883,0.018639861,0.6241153367622468
2,0,0,1,0,1,252482.795504589,0.53856176,0.53898656,28.966678515625,-28966.678515625,-20.3132790883198,26,-15.612651,0.018607123,0.6245060163105051
2,0,0,1,0,1,252482.797504589,0.53846169,0.53902471,29.0093736328125,-29009.3736328125,-20.3293954063537,26,-15.636769,0.018581053,0.6254707683883362
