mode,ox/red,error,control changes,counter inc.,Ns,time/s,control/V,Voltage(V),<I>/mA,Current(A),dQ/mA.h,I Range,Pwe/W,Rwe/Ohm,Power density(W/cm2)
2,0,0,1,0,1,235.3997940533,0.96751797,0.96786129,-44.6225367153392,0.0446225367153392,-0.000227254650010003,26,-0.043188427,21.689966,0.0017275370379352226
2,0,0,1,0,1,235.40299405322,0.9674179,0.96786129,-44.0855885744094,0.044085588574409404,-0.000266441839853922,26,-0.042668734,21.954142,0.0017067493851214857
2,0,0,0,0,1,235.406394053134,0.96731782,0.96755612,-47.6459061117733,0.0476459061117733,-0.000311440749486287,26,-0.046100087,20.307224,0.0018440035220556664
2,0,0,1,0,1,235.409794053048,0.9672178,0.96757519,-46.9873504638671,0.0469873504638671,-0.000355817689047919,26,-0.045463793,20.592249,0.0018185517821069119
2,0,0,1,0,1,235.412994052967,0.96711773,0.96744168,-50.1603894233703,0.0501603894233703,-0.000400404701868693,26,-0.048527252,19.286964,0.0019410900565279838
2,0,0,0,0,1,235.416394052881,0.96701765,0.9674989,-48.4840701608096,0.0484840701608096,-0.000446195209185282,26,-0.046908285,19.954985,0.0018763313819242444
2,0,0,1,0,1,235.419794052795,0.96691763,0.96727002,-48.8133457408232,0.0488133457408232,-0.000492296699417961,26,-0.047215685,19.815687,0.0018886274364397187
2,0,0,1,0,1,235.422994052714,0.96681756,0.96717465,-48.8563735485076,0.0488563735485076,-0.000535724587016635,26,-0.047252648,19.796284,0.001890105839481884
2,0,0,0,0,1,235.426394052628,0.96671748,0.96707928,-52.7347434548771,0.0527347434548771,-0.000585529622289869,26,-0.050998677,18.33856,0.0020399471092530904
2,0,0,1,0,1,235.429794052543,0.96661747,0.96694577,-50.60940619076,0.05060940619076,-0.000633327393107944,26,-0.04893655,19.106049,0.0019574620495346876
2,0,0,1,0,1,235.432994052462,0.96651739,0.96698391,-54.3268756866455,0.0543268756866455,-0.000681617949273851,26,-0.052533213,17.799366,0.002101328586782256
2,0,0,0,0,1,235.436394052376,0.96641737,0.96683133,-51.6571069605211,0.0516571069605211,-0.00073040521674686,26,-0.049943708,18.716328,0.001997748377063715
2,0,0,1,0,1,235.43979405229,0.9663173,0.96667874,-53.9021842058967,0.0539021842058967,-0.000781312833891974,26,-0.052106094,17.933943,0.002084243820456165
2,0,0,1,0,1,235.442994052209,0.96621722,0.96662152,-55.4718656539917,0.0554718656539917,-0.000830621158917745,26,-0.053620297,17.425438,0.0021448119638278903
2,0,0,0,0,1,235.446394052123,0.9661172,0.96639264,-54.1117241803337,0.054111724180333706,-0.00088172667450375,26,-0.05229317,17.859209,0.0020917268794233813
2,0,0,1,0,1,235.449794052037,0.96601713,0.96625912,-54.1117244047277,0.0541117244047277,-0.000932832190301683,26,-0.052285947,17.856743,0.0020914378881997887
2,0,0,1,0,1,235.452994051956,0.96591705,0.96625912,-54.358680486679,0.054358680486679,-0.000981151017400953,26,-0.05252457,17.775618,0.0021009828308567852
2,0,0,0,0,1,235.456394051871,0.96581703,0.96604931,-56.416670406566,0.056416670406566,-0.00103443342579735,26,-0.054501284,17.123472,0.0021800514207504203
2,0,0,1,0,1,235.459794051785,0.96571696,0.96610653,-54.6804780399098,0.0546804780399098,-0.0010860760963228,26,-0.052827168,17.668217,0.0021130866759151382
2,0,0,1,0,1,235.462994051704,0.96561688,0.96578228,-57.0303201675415,0.0570303201675415,-0.0011367697142495,26,-0.055078872,16.934542,0.0022031549056215284
2,0,0,0,0,1,235.466394051618,0.96551687,0.96580136,-56.3568018744973,0.0563568018744973,-0.00118999557993147,26,-0.054429475,17.137264,0.002177179035825602
